TimestampUtcMs,Open,High,Low,Close,Volume
1735710480000,93836.27000000,93836.28000000,93836.27000000,93836.28000000,1.47402000
1735710540000,93836.27000000,93836.28000000,93836.27000000,93836.28000000,0.50220000
1735710600000,93836.27000000,93836.28000000,93811.52000000,93811.53000000,1.78138000
1735710660000,93811.53000000,93811.53000000,93804.00000000,93804.11000000,1.52343000
1735710720000,93804.11000000,93804.12000000,93804.11000000,93804.12000000,0.59476000
1735710780000,93804.12000000,93804.12000000,93804.11000000,93804.12000000,1.97546000
1735710840000,93804.12000000,93823.25000000,93804.11000000,93804.11000000,4.91086000
1735710900000,93804.12000000,93804.12000000,93793.74000000,93793.74000000,1.38258000
1735710960000,93793.75000000,93793.75000000,93793.74000000,93793.75000000,0.41387000
1735711020000,93793.75000000,93793.75000000,93792.01000000,93792.01000000,1.35751000
1735711080000,93792.02000000,93792.02000000,93792.01000000,93792.02000000,0.95481000
1735711140000,93792.02000000,93792.02000000,93792.01000000,93792.02000000,0.59023000
1735711200000,93792.02000000,93792.02000000,93735.02000000,93746.98000000,12.11042000
1735711260000,93746.99000000,93761.70000000,93746.98000000,93761.70000000,2.12615000
1735711320000,93761.70000000,93773.88000000,93747.79000000,93747.80000000,5.21037000
1735711380000,93747.80000000,93747.80000000,93737.00000000,93737.01000000,2.47014000
1735711440000,93737.01000000,93737.01000000,93729.15000000,93729.15000000,1.00829000
1735711500000,93729.16000000,93729.16000000,93722.09000000,93722.10000000,0.71063000
1735711560000,93722.09000000,93722.10000000,93712.24000000,93714.40000000,2.91382000
1735711620000,93714.41000000,93714.41000000,93682.42000000,93682.42000000,2.08561000
1735711680000,93682.42000000,93682.43000000,93658.80000000,93658.81000000,2.07587000
1735711740000,93658.80000000,93658.81000000,93658.80000000,93658.81000000,1.04338000
1735711800000,93658.81000000,93673.73000000,93658.80000000,93659.81000000,3.78162000
1735711860000,93659.81000000,93659.82000000,93634.61000000,93634.62000000,4.91529000
1735711920000,93634.61000000,93634.62000000,93634.61000000,93634.62000000,2.26572000
1735711980000,93634.61000000,93634.62000000,93625.24000000,93631.99000000,1.57404000
1735712040000,93631.99000000,93632.00000000,93603.21000000,93603.22000000,3.83677000
1735712100000,93603.21000000,93653.53000000,93603.21000000,93653.53000000,6.83980000
1735712160000,93653.53000000,93663.01000000,93621.50000000,93621.50000000,4.00575000
1735712220000,93621.51000000,93624.26000000,93621.50000000,93624.26000000,2.76625000
1735712280000,93624.26000000,93624.26000000,93624.25000000,93624.25000000,0.60060000
1735712340000,93624.25000000,93624.26000000,93624.25000000,93624.26000000,1.86961000
1735712400000,93624.26000000,93624.26000000,93624.25000000,93624.26000000,1.85947000
1735712460000,93624.26000000,93624.26000000,93624.25000000,93624.26000000,1.36259000
1735712520000,93624.26000000,93694.11000000,93624.25000000,93691.43000000,17.10687000
1735712580000,93691.44000000,93701.39000000,93691.43000000,93701.37000000,1.65643000
1735712640000,93701.38000000,93701.38000000,93677.16000000,93677.17000000,3.12957000
1735712700000,93677.16000000,93677.17000000,93677.16000000,93677.16000000,0.36278000
1735712760000,93677.16000000,93677.17000000,93677.16000000,93677.17000000,0.52064000
1735712820000,93677.16000000,93681.66000000,93677.16000000,93681.65000000,2.16065000
1735712880000,93681.66000000,93681.66000000,93654.49000000,93654.50000000,1.96776000
1735712940000,93654.50000000,93654.50000000,93654.49000000,93654.50000000,0.32379000
1735713000000,93654.50000000,93654.50000000,93632.00000000,93650.00000000,21.35813000
1735713060000,93650.01000000,93650.01000000,93607.72000000,93607.73000000,35.24175000
1735713120000,93607.72000000,93618.90000000,93604.00000000,93614.26000000,2.16879000
1735713180000,93614.27000000,93614.27000000,93608.80000000,93608.80000000,1.20735000
1735713240000,93608.80000000,93615.15000000,93608.80000000,93615.06000000,3.61767000
1735713300000,93615.07000000,93615.07000000,93580.00000000,93580.14000000,6.03166000
1735713360000,93580.15000000,93580.15000000,93568.38000000,93568.39000000,1.19930000
1735713420000,93568.38000000,93650.01000000,93568.38000000,93650.01000000,10.51395000
1735713480000,93650.01000000,93660.03000000,93639.03000000,93639.03000000,7.27784000
1735713540000,93639.04000000,93650.01000000,93605.95000000,93647.51000000,15.57582000
1735713600000,93647.51000000,93670.24000000,93647.50000000,93670.00000000,4.27289000
1735713660000,93670.01000000,93670.01000000,93670.00000000,93670.00000000,1.21976000
1735713720000,93670.00000000,93678.94000000,93670.00000000,93677.80000000,8.77973000
1735713780000,93677.80000000,93677.81000000,93670.00000000,93670.00000000,1.03739000
1735713840000,93670.01000000,93720.01000000,93670.00000000,93720.00000000,14.87445000
1735713900000,93720.01000000,93722.10000000,93692.01000000,93692.02000000,8.31559000
1735713960000,93692.02000000,93697.21000000,93682.00000000,93682.01000000,2.69277000
1735714020000,93682.01000000,93682.01000000,93682.00000000,93682.00000000,0.80181000
1735714080000,93682.00000000,93682.01000000,93682.00000000,93682.00000000,1.04167000
1735714140000,93682.00000000,93697.21000000,93677.91000000,93677.91000000,3.80489000
1735714200000,93677.92000000,93677.92000000,93672.34000000,93672.35000000,0.93158000
1735714260000,93672.34000000,93695.90000000,93672.34000000,93695.90000000,1.94356000
1735714320000,93695.90000000,93695.90000000,93694.37000000,93695.38000000,4.43569000
1735714380000,93695.38000000,93695.38000000,93695.37000000,93695.38000000,0.33370000
1735714440000,93695.38000000,93722.10000000,93695.38000000,93722.10000000,2.00039000
1735714500000,93722.10000000,93722.10000000,93719.58000000,93719.59000000,1.23261000
1735714560000,93719.58000000,93722.10000000,93719.58000000,93722.10000000,10.28769000
1735714620000,93722.10000000,93738.86000000,93722.09000000,93738.86000000,1.20319000
1735714680000,93738.86000000,93738.86000000,93731.61000000,93735.84000000,2.02679000
1735714740000,93735.85000000,93757.58000000,93735.85000000,93757.58000000,2.18937000
1735714800000,93757.57000000,93757.58000000,93748.41000000,93748.42000000,1.41477000
1735714860000,93748.42000000,93748.42000000,93705.55000000,93705.56000000,1.54135000
1735714920000,93705.56000000,93705.56000000,93696.96000000,93696.97000000,0.95027000
1735714980000,93696.97000000,93696.97000000,93690.78000000,93690.78000000,1.65859000
1735715040000,93690.78000000,93690.79000000,93690.78000000,93690.79000000,1.16200000
1735715100000,93690.79000000,93704.34000000,93690.78000000,93704.33000000,3.32914000
1735715160000,93704.34000000,93704.34000000,93704.33000000,93704.34000000,0.63445000
1735715220000,93704.33000000,93704.34000000,93680.00000000,93680.01000000,6.46268000
1735715280000,93680.01000000,93680.01000000,93672.39000000,93672.40000000,1.02140000
1735715340000,93672.40000000,93672.40000000,93664.08000000,93664.09000000,0.86565000
1735715400000,93664.09000000,93686.79000000,93664.08000000,93686.79000000,2.66503000
1735715460000,93686.78000000,93686.79000000,93664.08000000,93664.09000000,4.26144000
1735715520000,93664.08000000,93664.09000000,93664.08000000,93664.08000000,0.71455000
1735715580000,93664.08000000,93685.24000000,93664.08000000,93685.24000000,2.00075000
1735715640000,93685.23000000,93685.25000000,93685.23000000,93685.25000000,0.59150000
1735715700000,93685.25000000,93685.25000000,93681.98000000,93681.98000000,2.24538000
1735715760000,93681.99000000,93681.99000000,93677.50000000,93677.50000000,0.70280000
1735715820000,93677.51000000,93721.90000000,93677.50000000,93721.89000000,4.57008000
1735715880000,93721.89000000,93721.90000000,93710.54000000,93710.55000000,1.35230000
1735715940000,93710.55000000,93731.25000000,93710.55000000,93731.24000000,3.64255000
1735716000000,93731.25000000,93731.25000000,93731.24000000,93731.24000000,0.64175000
1735716060000,93731.25000000,93739.11000000,93723.01000000,93723.01000000,8.30775000
1735716120000,93723.01000000,93757.58000000,93723.01000000,93754.51000000,2.42568000
1735716180000,93754.52000000,93754.52000000,93729.45000000,93729.45000000,9.22476000
1735716240000,93729.45000000,93741.64000000,93727.27000000,93741.64000000,4.13475000
1735716300000,93741.63000000,93741.64000000,93741.63000000,93741.63000000,0.84377000
1735716360000,93741.64000000,93757.80000000,93741.63000000,93757.79000000,1.09432000
1735716420000,93757.80000000,93780.42000000,93757.79000000,93780.41000000,1.22716000
1735716480000,93780.41000000,93780.43000000,93780.41000000,93780.42000000,1.42040000
1735716540000,93780.42000000,93786.04000000,93780.42000000,93786.03000000,1.53333000
1735716600000,93786.03000000,93786.04000000,93766.39000000,93766.40000000,1.76186000
1735716660000,93766.40000000,93783.21000000,93766.39000000,93781.62000000,3.89145000
1735716720000,93781.63000000,93781.63000000,93775.72000000,93775.72000000,3.44597000
1735716780000,93775.73000000,93775.73000000,93775.62000000,93775.63000000,1.75206000
1735716840000,93775.63000000,93775.63000000,93768.57000000,93768.58000000,0.84550000
1735716900000,93768.58000000,93768.58000000,93758.42000000,93758.43000000,5.31585000
1735716960000,93758.43000000,93782.09000000,93758.42000000,93777.97000000,4.36681000
1735717020000,93777.97000000,93779.09000000,93777.96000000,93779.09000000,1.54516000
1735717080000,93779.09000000,93800.00000000,93779.08000000,93800.00000000,4.06157000
1735717140000,93800.00000000,93800.00000000,93780.03000000,93780.03000000,2.00563000
1735717200000,93780.04000000,93780.04000000,93741.63000000,93741.64000000,3.02090000
1735717260000,93741.64000000,93741.64000000,93732.12000000,93732.12000000,0.93734000
1735717320000,93732.13000000,93732.13000000,93727.27000000,93727.28000000,1.10909000
1735717380000,93727.28000000,93749.67000000,93727.28000000,93741.15000000,3.33602000
1735717440000,93741.15000000,93741.15000000,93741.14000000,93741.15000000,0.58814000
1735717500000,93741.15000000,93741.15000000,93741.14000000,93741.15000000,3.38469000
1735717560000,93741.15000000,93748.41000000,93741.15000000,93748.40000000,1.72742000
1735717620000,93748.41000000,93749.26000000,93737.95000000,93737.95000000,3.54471000
1735717680000,93737.96000000,93737.96000000,93721.90000000,93721.91000000,9.72080000
1735717740000,93721.91000000,93721.91000000,93721.90000000,93721.90000000,0.62048000
1735717800000,93721.91000000,93757.58000000,93721.90000000,93757.57000000,2.69825000
1735717860000,93757.58000000,93759.61000000,93757.58000000,93759.60000000,0.57146000
1735717920000,93759.61000000,93759.61000000,93759.60000000,93759.61000000,0.72255000
1735717980000,93759.61000000,93767.76000000,93759.60000000,93767.75000000,0.84783000
1735718040000,93767.76000000,93767.76000000,93767.75000000,93767.76000000,0.73400000
1735718100000,93767.76000000,93767.76000000,93702.38000000,93714.09000000,31.03090000
1735718160000,93714.09000000,93714.09000000,93714.08000000,93714.09000000,0.34453000
1735718220000,93714.08000000,93714.09000000,93664.09000000,93680.05000000,28.21546000
1735718280000,93680.05000000,93684.11000000,93679.83000000,93684.10000000,2.63956000
1735718340000,93684.11000000,93684.11000000,93684.10000000,93684.10000000,0.50824000
1735718400000,93684.11000000,93702.00000000,93684.10000000,93701.99000000,1.58525000
1735718460000,93702.00000000,93702.00000000,93701.99000000,93702.00000000,0.81925000
1735718520000,93702.00000000,93702.00000000,93701.99000000,93701.99000000,0.48369000
1735718580000,93701.99000000,93702.01000000,93701.99000000,93702.01000000,5.02576000
1735718640000,93702.01000000,93714.09000000,93702.00000000,93714.08000000,6.85453000
1735718700000,93714.08000000,93714.09000000,93680.52000000,93680.52000000,10.89247000
1735718760000,93680.53000000,93756.00000000,93677.44000000,93756.00000000,16.62661000
1735718820000,93756.00000000,93756.02000000,93745.90000000,93745.91000000,2.39810000
1735718880000,93745.91000000,93745.91000000,93740.24000000,93740.24000000,1.68108000
1735718940000,93740.25000000,93740.25000000,93729.52000000,93729.52000000,0.78984000
1735719000000,93729.53000000,93739.81000000,93729.52000000,93732.00000000,4.30504000
1735719060000,93732.00000000,93738.02000000,93721.24000000,93727.60000000,9.98478000
1735719120000,93727.61000000,93738.10000000,93727.60000000,93735.99000000,4.21616000
1735719180000,93735.99000000,93736.00000000,93735.99000000,93736.00000000,2.06702000
1735719240000,93736.00000000,93746.40000000,93735.99000000,93746.39000000,4.31612000
1735719300000,93746.39000000,93746.40000000,93708.03000000,93708.03000000,8.28493000
1735719360000,93708.04000000,93708.04000000,93700.00000000,93706.79000000,6.55553000
1735719420000,93706.79000000,93706.79000000,93700.00000000,93700.01000000,2.91084000
1735719480000,93700.01000000,93700.01000000,93686.32000000,93686.32000000,1.84436000
1735719540000,93686.32000000,93686.33000000,93683.68000000,93683.68000000,1.68802000
1735719600000,93683.68000000,93683.69000000,93681.08000000,93681.08000000,1.51100000
1735719660000,93681.08000000,93681.09000000,93681.08000000,93681.09000000,1.05622000
1735719720000,93681.08000000,93681.09000000,93681.08000000,93681.09000000,0.99460000
1735719780000,93681.09000000,93681.09000000,93677.45000000,93677.45000000,0.89769000
1735719840000,93677.45000000,93677.45000000,93672.80000000,93672.81000000,1.21312000
1735719900000,93672.80000000,93672.81000000,93569.01000000,93570.01000000,72.23751000
1735719960000,93570.01000000,93570.02000000,93469.26000000,93469.26000000,65.53816000
1735720020000,93469.27000000,93469.27000000,93427.04000000,93430.02000000,16.89829000
1735720080000,93430.01000000,93454.72000000,93304.00000000,93336.50000000,56.15009000
1735720140000,93336.50000000,93434.24000000,93336.50000000,93416.41000000,7.55034000
1735720200000,93416.41000000,93461.27000000,93400.00000000,93461.27000000,9.10363000
1735720260000,93461.26000000,93514.65000000,93461.26000000,93514.65000000,8.00814000
1735720320000,93514.65000000,93514.65000000,93479.80000000,93484.84000000,8.76730000
1735720380000,93484.84000000,93484.84000000,93444.70000000,93460.71000000,7.74693000
1735720440000,93460.71000000,93460.72000000,93454.54000000,93457.32000000,1.48813000
1735720500000,93457.33000000,93513.30000000,93457.32000000,93511.37000000,8.82807000
1735720560000,93511.37000000,93511.37000000,93487.83000000,93487.84000000,3.72557000
1735720620000,93487.84000000,93494.02000000,93484.84000000,93484.84000000,2.64152000
1735720680000,93484.84000000,93484.85000000,93448.38000000,93448.38000000,5.31947000
1735720740000,93448.38000000,93467.36000000,93434.27000000,93467.35000000,5.19817000
1735720800000,93467.35000000,93515.05000000,93467.35000000,93502.54000000,3.75979000
1735720860000,93502.54000000,93502.54000000,93499.86000000,93499.87000000,1.74611000
1735720920000,93499.87000000,93511.88000000,93499.86000000,93511.87000000,1.91326000
1735720980000,93511.87000000,93527.21000000,93507.46000000,93507.46000000,8.12796000
1735721040000,93507.46000000,93507.47000000,93476.45000000,93476.46000000,2.89804000
1735721100000,93476.46000000,93476.46000000,93421.90000000,93421.91000000,4.04863000
1735721160000,93421.91000000,93421.91000000,93355.31000000,93355.32000000,9.31638000
1735721220000,93355.31000000,93363.64000000,93320.00000000,93363.63000000,8.59445000
1735721280000,93363.64000000,93415.78000000,93363.63000000,93392.89000000,7.41611000
1735721340000,93392.89000000,93406.91000000,93388.61000000,93389.99000000,6.53327000
1735721400000,93390.00000000,93479.55000000,93390.00000000,93479.55000000,5.27403000
1735721460000,93479.54000000,93547.83000000,93468.37000000,93544.97000000,5.81442000
1735721520000,93544.98000000,93544.98000000,93516.77000000,93520.02000000,6.80393000
1735721580000,93520.01000000,93520.02000000,93515.15000000,93515.16000000,4.96670000
1735721640000,93515.17000000,93532.29000000,93515.16000000,93515.16000000,4.60641000
1735721700000,93515.16000000,93515.17000000,93478.99000000,93479.00000000,3.89749000
1735721760000,93479.00000000,93479.00000000,93463.28000000,93463.28000000,1.61530000
1735721820000,93463.29000000,93463.29000000,93440.82000000,93441.70000000,9.93484000
1735721880000,93441.70000000,93441.71000000,93441.70000000,93441.70000000,1.19453000
1735721940000,93441.70000000,93441.71000000,93428.46000000,93428.46000000,5.04675000
1735722000000,93428.47000000,93455.90000000,93428.46000000,93455.89000000,6.64653000
1735722060000,93455.89000000,93470.89000000,93455.89000000,93470.89000000,7.54108000
1735722120000,93470.89000000,93477.29000000,93470.88000000,93477.28000000,3.55454000
1735722180000,93477.29000000,93485.49000000,93477.28000000,93485.49000000,3.25502000
1735722240000,93485.48000000,93486.10000000,93485.48000000,93486.09000000,4.05731000
1735722300000,93486.09000000,93486.29000000,93458.99000000,93458.99000000,6.14920000
1735722360000,93458.99000000,93459.00000000,93400.00000000,93404.33000000,7.52429000
1735722420000,93404.32000000,93404.33000000,93362.50000000,93367.38000000,5.13087000
1735722480000,93367.37000000,93392.89000000,93367.37000000,93389.05000000,4.18295000
1735722540000,93389.06000000,93413.89000000,93389.05000000,93413.88000000,3.81159000
1735722600000,93413.88000000,93420.00000000,93382.06000000,93382.07000000,8.01524000
1735722660000,93382.07000000,93382.16000000,93365.62000000,93365.62000000,9.44681000
1735722720000,93365.63000000,93365.63000000,93248.29000000,93248.30000000,14.29840000
1735722780000,93248.30000000,93267.53000000,93217.93000000,93242.46000000,12.63507000
1735722840000,93242.45000000,93327.15000000,93242.45000000,93327.15000000,18.23227000
1735722900000,93327.15000000,93327.15000000,93254.01000000,93254.01000000,6.50577000
1735722960000,93254.02000000,93312.10000000,93254.01000000,93280.23000000,10.30777000
1735723020000,93280.23000000,93280.29000000,93268.52000000,93269.64000000,3.47250000
1735723080000,93269.65000000,93280.43000000,93188.00000000,93219.68000000,13.58639000
1735723140000,93219.67000000,93268.18000000,93202.41000000,93268.17000000,6.28685000
1735723200000,93268.18000000,93279.45000000,93224.24000000,93226.01000000,22.57597000
1735723260000,93226.01000000,93303.04000000,93226.00000000,93303.03000000,5.84322000
1735723320000,93303.03000000,93303.04000000,93237.14000000,93259.99000000,8.18880000
1735723380000,93259.99000000,93260.00000000,93173.46000000,93173.46000000,9.56418000
1735723440000,93173.46000000,93190.01000000,93118.00000000,93118.00000000,21.14476000
1735723500000,93118.00000000,93136.02000000,93066.12000000,93101.13000000,29.31922000
1735723560000,93101.12000000,93101.13000000,92888.00000000,92994.25000000,128.47003000
1735723620000,92994.26000000,93075.31000000,92943.10000000,93060.83000000,32.93948000
1735723680000,93060.82000000,93060.83000000,93028.78000000,93033.27000000,4.38563000
1735723740000,93033.27000000,93141.92000000,93005.29000000,93141.91000000,14.71478000
1735723800000,93141.91000000,93157.15000000,93092.86000000,93131.22000000,45.59117000
1735723860000,93131.22000000,93212.00000000,93131.21000000,93211.99000000,7.99059000
1735723920000,93211.99000000,93279.69000000,93200.00000000,93267.23000000,35.63309000
1735723980000,93267.22000000,93293.31000000,93245.32000000,93293.30000000,47.24661000
1735724040000,93293.30000000,93302.52000000,93215.52000000,93215.52000000,6.83867000
1735724100000,93215.53000000,93215.53000000,93164.01000000,93164.01000000,6.86743000
1735724160000,93164.01000000,93164.02000000,93108.03000000,93108.03000000,3.18209000
1735724220000,93108.02000000,93120.12000000,93045.57000000,93045.57000000,6.38218000
1735724280000,93045.57000000,93056.21000000,93039.00000000,93039.01000000,5.19844000
1735724340000,93039.01000000,93070.57000000,93030.30000000,93053.07000000,15.34605000
1735724400000,93053.06000000,93053.06000000,93001.00000000,93016.87000000,9.03247000
1735724460000,93016.88000000,93089.21000000,93016.88000000,93080.43000000,5.79056000
1735724520000,93080.42000000,93080.42000000,93026.70000000,93045.53000000,11.40559000
1735724580000,93045.53000000,93109.66000000,93045.53000000,93109.65000000,5.15112000
1735724640000,93109.60000000,93121.77000000,93047.50000000,93106.31000000,18.47059000
1735724700000,93106.30000000,93110.00000000,93048.64000000,93050.95000000,9.45792000
1735724760000,93050.95000000,93090.72000000,93050.95000000,93090.71000000,3.70085000
1735724820000,93090.71000000,93169.28000000,93090.70000000,93169.28000000,4.66579000
1735724880000,93169.28000000,93198.96000000,93169.27000000,93198.96000000,8.41206000
1735724940000,93198.96000000,93242.43000000,93198.95000000,93204.01000000,5.33033000
1735725000000,93204.00000000,93230.47000000,93204.00000000,93230.47000000,16.55789000
1735725060000,93230.47000000,93414.83000000,93230.46000000,93413.70000000,14.72867000
1735725120000,93413.70000000,93446.48000000,93386.11000000,93416.03000000,26.69682000
1735725180000,93416.03000000,93416.03000000,93380.00000000,93412.52000000,5.63367000
1735725240000,93412.51000000,93412.52000000,93403.25000000,93403.26000000,6.06483000
1735725300000,93403.26000000,93409.94000000,93388.01000000,93397.35000000,4.93119000
1735725360000,93397.35000000,93397.38000000,93383.01000000,93383.01000000,9.28401000
1735725420000,93383.01000000,93402.14000000,93378.75000000,93402.13000000,12.01126000
1735725480000,93402.14000000,93413.07000000,93391.88000000,93413.07000000,6.00660000
1735725540000,93413.06000000,93420.00000000,93413.06000000,93413.06000000,3.10267000
1735725600000,93413.07000000,93425.59000000,93357.67000000,93370.82000000,21.82545000
1735725660000,93370.81000000,93427.95000000,93370.81000000,93427.95000000,3.05276000
1735725720000,93427.95000000,93478.60000000,93427.95000000,93478.60000000,3.36976000
1735725780000,93478.59000000,93518.89000000,93478.59000000,93518.88000000,6.44355000
1735725840000,93518.89000000,93534.95000000,93492.57000000,93492.57000000,7.44505000
1735725900000,93492.57000000,93529.19000000,93492.57000000,93515.16000000,1.84883000
1735725960000,93515.16000000,93515.17000000,93488.07000000,93488.07000000,3.41222000
1735726020000,93488.07000000,93503.08000000,93487.55000000,93498.99000000,3.90357000
1735726080000,93498.99000000,93499.00000000,93485.79000000,93485.80000000,3.10132000
1735726140000,93485.79000000,93485.80000000,93437.48000000,93437.49000000,7.87928000
1735726200000,93437.50000000,93441.57000000,93435.02000000,93435.02000000,2.35906000
1735726260000,93435.02000000,93435.03000000,93401.00000000,93426.74000000,8.32435000
1735726320000,93426.73000000,93426.74000000,93418.67000000,93419.54000000,1.82452000
1735726380000,93419.55000000,93419.55000000,93369.65000000,93376.54000000,7.42702000
1735726440000,93376.54000000,93384.27000000,93368.00000000,93384.27000000,1.74525000
1735726500000,93384.26000000,93445.85000000,93384.26000000,93435.22000000,5.79667000
1735726560000,93435.21000000,93435.22000000,93417.89000000,93417.90000000,3.10061000
1735726620000,93417.89000000,93445.84000000,93417.89000000,93445.83000000,2.42392000
1735726680000,93445.83000000,93457.03000000,93445.83000000,93457.03000000,3.85798000
1735726740000,93457.03000000,93519.64000000,93457.02000000,93519.64000000,6.08640000
1735726800000,93519.63000000,93519.64000000,93492.00000000,93492.01000000,4.95774000
1735726860000,93492.01000000,93536.75000000,93492.00000000,93532.91000000,4.70199000
1735726920000,93532.91000000,93532.91000000,93516.50000000,93516.96000000,1.59150000
1735726980000,93516.97000000,93531.23000000,93516.96000000,93531.23000000,1.45511000
1735727040000,93531.22000000,93531.23000000,93500.00000000,93500.17000000,3.66330000
1735727100000,93500.17000000,93525.35000000,93492.00000000,93492.01000000,5.32770000
1735727160000,93492.01000000,93492.01000000,93454.55000000,93454.56000000,1.60334000
1735727220000,93454.55000000,93454.56000000,93418.50000000,93419.29000000,8.58902000
1735727280000,93419.29000000,93419.30000000,93419.28000000,93419.29000000,1.02432000
1735727340000,93419.28000000,93419.29000000,93410.24000000,93410.25000000,0.73421000
1735727400000,93410.25000000,93424.62000000,93402.01000000,93424.62000000,2.29377000
1735727460000,93424.61000000,93493.80000000,93424.42000000,93493.79000000,14.75029000
1735727520000,93493.80000000,93509.74000000,93493.79000000,93494.11000000,4.19980000
1735727580000,93494.10000000,93494.11000000,93472.99000000,93472.99000000,1.61164000
1735727640000,93473.00000000,93473.00000000,93400.01000000,93400.02000000,2.81559000
1735727700000,93400.01000000,93409.01000000,93368.00000000,93409.01000000,5.57524000
1735727760000,93409.01000000,93409.01000000,93400.23000000,93400.23000000,1.32365000
1735727820000,93400.23000000,93418.13000000,93400.23000000,93418.13000000,2.55294000
1735727880000,93418.42000000,93418.76000000,93395.30000000,93395.31000000,5.51371000
1735727940000,93395.30000000,93395.31000000,93382.00000000,93382.01000000,4.20848000
1735728000000,93382.01000000,93382.01000000,93361.37000000,93361.38000000,3.61079000
1735728060000,93361.38000000,93361.38000000,93284.00000000,93284.01000000,4.72071000
1735728120000,93284.01000000,93335.19000000,93284.00000000,93335.19000000,3.72122000
1735728180000,93335.18000000,93397.96000000,93335.18000000,93397.96000000,4.62421000
1735728240000,93397.96000000,93416.64000000,93397.95000000,93397.96000000,3.83621000
1735728300000,93397.96000000,93407.31000000,93396.00000000,93407.31000000,2.95129000
1735728360000,93407.30000000,93416.64000000,93407.30000000,93412.84000000,3.14282000
1735728420000,93412.84000000,93412.84000000,93396.06000000,93396.07000000,2.72179000
1735728480000,93396.07000000,93401.54000000,93350.00000000,93350.00000000,5.26297000
1735728540000,93350.00000000,93375.02000000,93350.00000000,93365.66000000,2.97649000
1735728600000,93365.67000000,93365.67000000,93335.18000000,93335.19000000,3.68132000
1735728660000,93335.18000000,93335.19000000,93335.18000000,93335.19000000,0.56401000
1735728720000,93335.19000000,93335.19000000,93328.84000000,93330.60000000,4.95902000
1735728780000,93330.60000000,93330.61000000,93308.11000000,93308.11000000,1.83563000
1735728840000,93308.12000000,93334.76000000,93308.12000000,93325.41000000,7.94072000
1735728900000,93325.41000000,93350.01000000,93325.40000000,93350.00000000,4.22287000
1735728960000,93350.01000000,93353.18000000,93306.53000000,93306.54000000,3.71518000
1735729020000,93306.54000000,93306.54000000,93297.00000000,93297.00000000,1.01869000
1735729080000,93297.00000000,93306.53000000,93292.50000000,93294.13000000,7.31715000
1735729140000,93294.14000000,93326.24000000,93294.13000000,93326.23000000,9.00792000
1735729200000,93326.24000000,93349.37000000,93326.23000000,93349.37000000,2.32041000
1735729260000,93349.37000000,93355.66000000,93309.07000000,93309.07000000,3.41723000
1735729320000,93309.08000000,93309.08000000,93243.00000000,93243.01000000,2.02046000
1735729380000,93243.00000000,93280.38000000,93236.00000000,93262.04000000,5.53208000
1735729440000,93262.04000000,93262.05000000,93200.00000000,93215.04000000,4.49636000
1735729500000,93215.04000000,93238.31000000,93200.26000000,93200.27000000,6.87654000
1735729560000,93200.26000000,93217.49000000,93200.00000000,93217.48000000,3.13027000
1735729620000,93217.49000000,93312.56000000,93215.10000000,93312.55000000,4.97921000
1735729680000,93312.55000000,93345.95000000,93302.11000000,93345.94000000,4.25256000
1735729740000,93345.94000000,93355.71000000,93345.94000000,93355.71000000,2.88190000
1735729800000,93355.71000000,93376.63000000,93355.70000000,93358.04000000,7.16155000
1735729860000,93358.04000000,93358.05000000,93305.63000000,93305.63000000,5.92192000
1735729920000,93305.63000000,93313.92000000,93305.63000000,93313.92000000,2.30137000
1735729980000,93313.91000000,93342.83000000,93306.07000000,93342.82000000,7.99348000
1735730040000,93342.83000000,93342.83000000,93327.10000000,93331.58000000,13.10090000
1735730100000,93331.58000000,93392.88000000,93331.57000000,93392.88000000,10.82858000
1735730160000,93392.88000000,93392.88000000,93359.15000000,93359.15000000,10.27141000
1735730220000,93359.15000000,93396.00000000,93359.15000000,93395.99000000,7.56937000
1735730280000,93396.00000000,93470.36000000,93396.00000000,93470.36000000,10.18437000
1735730340000,93470.36000000,93470.36000000,93411.57000000,93411.58000000,5.05333000
1735730400000,93411.57000000,93429.32000000,93388.00000000,93388.00000000,3.26349000
1735730460000,93388.01000000,93412.00000000,93388.00000000,93411.99000000,4.23599000
1735730520000,93412.00000000,93420.75000000,93411.99000000,93420.75000000,2.42876000
1735730580000,93420.74000000,93470.99000000,93420.74000000,93470.99000000,8.34819000
1735730640000,93470.98000000,93479.58000000,93456.00000000,93456.00000000,4.65590000
1735730700000,93456.01000000,93472.00000000,93456.00000000,93464.47000000,2.80724000
1735730760000,93464.48000000,93464.48000000,93424.59000000,93424.60000000,2.32970000
1735730820000,93424.59000000,93446.86000000,93424.59000000,93446.85000000,5.15166000
1735730880000,93446.86000000,93451.00000000,93446.85000000,93450.99000000,2.20588000
1735730940000,93451.00000000,93485.88000000,93450.99000000,93485.88000000,4.22008000
1735731000000,93485.88000000,93512.00000000,93450.99000000,93457.36000000,7.40291000
1735731060000,93457.35000000,93457.49000000,93457.35000000,93457.49000000,0.86141000
1735731120000,93457.49000000,93457.49000000,93437.16000000,93452.54000000,2.74755000
1735731180000,93452.54000000,93453.08000000,93436.01000000,93436.02000000,2.61758000
1735731240000,93436.01000000,93441.62000000,93425.75000000,93441.61000000,1.79140000
1735731300000,93441.62000000,93441.62000000,93425.75000000,93425.75000000,2.47865000
1735731360000,93425.75000000,93425.76000000,93410.59000000,93410.60000000,1.55045000
